Label	EntryID	Published	Tweet(Title)	FavouriteCount	Geo	Source	AuthorName	AuthorURL	Language	Retweets	Timezone(blank)	UserFavourites	UserFollowers	UserTweets	UserFollowing
%23pingdemic	1420428732062371840	Wed Jul 28 16:59:34 +0000 2021	Every day I meet another double-jabbed person who who caught COVID by watching the football in a pub.  And 13 of his mates get to skive off work.  #pingdemic	0		Twitter for Android	Grumpy Spark	grumpspark	en	0		106	192	410	745
%23pingdemic	1420428442852597504	Wed Jul 28 16:58:25 +0000 2021	Re #pingdemic   If the #JohnsonVariant wasn’t so out of control, neither would the ‘pings’ be 🙄  CAUSE AND EFFECT.   It’s not a difficult concept, even a toddler can be taught it.   This is not the ‘fault’ of an app, it’s the result of a DANGEROUS and INEPT leadership FAILING.	286		Twitter for iPad	JBT	jeaniebt57	en	75		116288	704	130522	918
%23pingdemic	1420428391438815232	Wed Jul 28 16:58:13 +0000 2021	We will be making the following changes on #freedomdayUK to keep our team and customers safe.  Hopefully one day soon we will be able to get back to 'fully' normal. #newbeery #indiesnewbury @VisitNewbury #pingdemic https://t.co/AsleCIn3E2	3		Twitter Web App	Berkshire Pubs - CAMRA supports pubs	BerkshirePubs	en	2		504	1197	4348	421
%23pingdemic	1420428234177622016	Wed Jul 28 16:57:35 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	Norma Moore	Mousehole1	en	497		47891	2901	183178	4985
%23pingdemic	1420428098219266048	Wed Jul 28 16:57:03 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	Vladimir Farage 🇪🇺 #RejoinEU #FBPA #FBPE 100%	VladimirFarage	en	497		33508	11350	42806	10846
%23pingdemic	1420427946075037696	Wed Jul 28 16:56:27 +0000 2021	Only about 200 of @BorisJohnson's promised 2,000 testing sites to beat the #pingdemic are up and running, and hundreds will not be ready until the end of next month - a fortnight after 16 August - official figures reveal. https://t.co/9hnOFm8a49	23		Twitter Web App	‏pix	ppiixx	en	26		305582	1121	386720	4994
%23pingdemic	1420427822888361984	Wed Jul 28 16:55:57 +0000 2021	Day 55 “After #homeschool, Lisa done a mountain of ironing which she now classes as fucking #exercise!" #FFBWednesday #wednesdaythought #quotes #quoteoftheday #picoftheday #Covid_19 #COVID #NHSPayRise #pingdemic #KindleUnlimited #freebook #WearAMask  #BorisJohnson #lockdown #hope https://t.co/iSSzDzjYVP	5		Twitter for Android	Dean Heath	DeanHeath76	en	2		1203	1127	411	1365
%23pingdemic	1420426794990190592	Wed Jul 28 16:51:52 +0000 2021	A red tape nightmare - the Govt’s solution to the #pingdemic in food supply chains is cumbersome and impractical says ⁦@RHANews in #thetimes  https://t.co/wAbSMviYkb	12		Twitter for Android	Jackie Short	JackieS31993038	en	7		1081	5	36	304
%23pingdemic	1420426630351233024	Wed Jul 28 16:51:13 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPad	Fight RPI to CPI	Ripoff_pensions	en	497		25540	449	43606	375
%23pingdemic	1420426204058984448	Wed Jul 28 16:49:31 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Lenea Andersen	Lenea_andersen	en	497		23036	197	37898	105
%23pingdemic	1420426164812791808	Wed Jul 28 16:49:22 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	Avril Johnson	avriljohnsonboo	en	497		3341	8	706	188
%23pingdemic	1420423925289426944	Wed Jul 28 16:40:28 +0000 2021	.@ChrisMasonBBC #Brexit not #pingdemic    ‘A Convenient Scapegoat’: Empty Shelves are due to Brexit Not the Pingdemic – Here’s the Evidence – Byline Times https://t.co/I0TBtrVYBJ	0		Twitter Web App	Tristram 💙 #BLM We're losing our NHS #StopNHSBill	TristramWyatt	en	0		148053	2991	279865	4836
%23pingdemic	1420422345659928576	Wed Jul 28 16:34:12 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	Sean McDonald	SeanMcD4464	en	497		28017	237	13851	699
%23pingdemic	1420422324923289600	Wed Jul 28 16:34:07 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for Android	Dianne Wade 💙	WadeDianne	en	497		34411	303	24146	225
%23pingdemic	1420422063001640704	Wed Jul 28 16:33:04 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	arif ellam	arif_ellam	en	497		607	12	497	120
%23pingdemic	1420421285847478272	Wed Jul 28 16:29:59 +0000 2021	@diamonddeliver Group Operations Director, Natalie Wainwright, discusses with @BBCNews the pressures being felt by the logistics sector due to the Covid "Pingdemic" https://t.co/yGLyOlQwI2 #pingdemic #isolationexemption #covid #supplychain #logistics	0		HubSpot	diamond logistics	diamonddeliver	en	0		3200	5092	6657	1257
%23pingdemic	1420421238749548544	Wed Jul 28 16:29:48 +0000 2021	Standing in Tesco looking at the empty shelves, he felt emotional. It's the #pingdemic said a lady.   No... no it isn't he said... its #Brexit. His voice raising he said - Finally we have got Brexit done and we have #sovereignty  The store fell silent. Then #eveybodycheered	8		Twitter for Android	🇪🇺 ArtisanFood Angel 💙 🇪🇺 🇮🇪 #FBPE #Rejoin	pHandAw	en	1		3715	3728	86740	4785
%23pingdemic	1420420042928402432	Wed Jul 28 16:25:03 +0000 2021	What happened in the past week? In our Weekly Update we cover economic effects of the #pingdemic; dovish policy updates from The @ecb; puzzling US #employment data; an end to #oil industry tensions; and lower than forecast UK #borrowing: https://t.co/itSZspaFsn	0		Hootsuite Inc.	Close Brothers AM	CloseBrothersAM	en	0		358	1973	2075	429
%23pingdemic	1420419497257803776	Wed Jul 28 16:22:52 +0000 2021	#Pingdemic has been such a success we have decided to make it policy to have lots of workers off at the same time. https://t.co/9hpx6kwWTJ	0		Twitter for iPad	Sir Keith Headroom	HeadroomSir	en	0		41	2	206	7
%23pingdemic	1420419029429366784	Wed Jul 28 16:21:01 +0000 2021	A red tape nightmare - the Govt’s solution to the #pingdemic in food supply chains is cumbersome and impractical says ⁦@RHANews in #thetimes  https://t.co/wAbSMviYkb	12		Twitter for iPhone	Dr John Morgan	Dr1veMedicals	en	7		8895	2478	7319	2112
%23pingdemic	1420418650666831872	Wed Jul 28 16:19:31 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for Android	Fran Stanton	TheStantons18	en	438		1778	17	149	307
%23pingdemic	1420416552290107392	Wed Jul 28 16:11:10 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	KCWeMustDoSomething #StrongerTogether	karencameron	en	438		85751	1447	106468	2087
%23pingdemic	1420415371341975552	Wed Jul 28 16:06:29 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter for iPhone	hayley moran💚	haymark	en	497		4470	202	19311	611
%23pingdemic	1420415187593617408	Wed Jul 28 16:05:45 +0000 2021	Which of my workers need to self-isolate? We set out the key points #employers need to know about the self-isolation rules: https://t.co/cFmAD7dw4u  #COVID19 #UKEmpLaw #Pingdemic #SelfIsolation	0		Twitter Web App	Stevens & Bolton LLP	stevens_bolton	en	1		342	994	2810	437
%23pingdemic	1420415007582564352	Wed Jul 28 16:05:02 +0000 2021	Are cases of #covid19 dropping daily in the #UK because people are deleting the #nhs app? Has the #pingdemic killed #trackandtrace?	0		Twitter for iPhone	R O B B I E - L O C K I E	robbielockie	en	0		1569	3830	7803	4325
%23pingdemic	1420414317871108096	Wed Jul 28 16:02:18 +0000 2021	How do you explain this @BorisJohnson. This is not the so called #pingdemic, it's the result of your #BrexitShambles. Stop trying to hide everything behind #COVID. #BorisHasFailedTheNation https://t.co/KeB1npp5PX	5643		Twitter for Android	M@t🌹💚 🇪🇺 🏳️‍🌈	Matts_1789	en	0		1404	34	656	340
%23pingdemic	1420411915726168064	Wed Jul 28 15:52:45 +0000 2021	IMHO, the #pingdemic is very unlikely to derail the economic recovery, but it could disrupt and delay it - with no clear benefits  It may even be counterproductive for health too... by encouraging people to delete the app	13		Twitter for iPad	Lyn Pritchard	LynPritchard2	en	3		121034	309	26038	195
%23pingdemic	1420411735031300096	Wed Jul 28 15:52:02 +0000 2021	With regards the #pingdemic the #TrackandTrace app is working... The reason for the increase in "pings" is because of reduced social distancing.... Anyone with half a brain cell could have predicted this would happen - where was the expectation management of this by the Gov?	4		Twitter for iPhone	Mark a European who Still Hates Brexit	themarkloan	en	2		20944	846	24503	896
%23pingdemic	1420411040081252352	Wed Jul 28 15:49:16 +0000 2021	IMHO, the #pingdemic is very unlikely to derail the economic recovery, but it could disrupt and delay it - with no clear benefits  It may even be counterproductive for health too... by encouraging people to delete the app	13		Twitter for iPhone	Deirdre Walsh	magicdmw	en	3		724255	3870	849941	5001
%23pingdemic	1420410858207956992	Wed Jul 28 15:48:33 +0000 2021	With the so-called #pingdemic causing hundreds of thousands of people to self-isolate, the importance of having a safe and stable home cannot be underestimated. https://t.co/lOWHto3yo9	26		Twitter Web App	Charlotte S-C	CharlotteSC2	en	11		616	177	286	183
%23pingdemic	1420410680705003520	Wed Jul 28 15:47:50 +0000 2021	If the #PCRtest is not fit for purpose then why are the CDC waiting until 31/12/21 to withdraw EUA to the FDA? The #pingdemic in England is predicated on these unreliable tests. Still, good to see Gates &amp; Soros can plug the gap with their new acquisition.  https://t.co/CqAmEyY7iv https://t.co/4DQZwKr19Q	2		Twitter for iPhone	Francis Jenkins RE	RF_Jenkins	en	1		61935	3092	379991	4324
%23pingdemic	1420409772583628800	Wed Jul 28 15:44:14 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPhone	nigel waugh💙	nglwaug	en	438		87831	412	90880	295
%23pingdemic	1420409508480917504	Wed Jul 28 15:43:11 +0000 2021	In the short time that @sajidjavid has been #DeathSecretary, he’s insulted everyone, convinced people to delete the Covid app, made it harder to get tested if you have symptoms, propagated the #pingdemic hashtag to cover up #emptyshelves, and now he’s manipulating figures.  Fun.	1162		Twitter for iPad	12Pat	StarterPat	en	438		32147	480	249771	220
%23pingdemic	1420407847695929344	Wed Jul 28 15:36:35 +0000 2021	Just to ensure that someone has written this down somewhere:  The first I ever heard of there being a #pingdemic was when @theJeremyVine did a phone-in about it  I don’t trust his motives at all, he has undermined public health messaging all the way through this pandemic	2		Glasgow Watch	Glasgow Watch	Glasgow_Watch	en	1		9	8267	786948	1
%23pingdemic	1420407825075953664	Wed Jul 28 15:36:30 +0000 2021	My Tesco yesterday in Oldham. This isn’t solely COVID, this is #BrexitShambles. Pictures from all over the country show the same thing. Food shortages. #JohnsonMustGo the #pingdemic is a convenient smokescreen for @BorisJohnson https://t.co/eK6UnBGkjl	1092		Twitter Web App	Joe Soap- Noli timere -#Boycottisrael	joesoap435	en	497		16041	235	8761	522
%23pingdemic	1420407654640410624	Wed Jul 28 15:35:49 +0000 2021	Just to ensure that someone has written this down somewhere:  The first I ever heard of there being a #pingdemic was when @theJeremyVine did a phone-in about it  I don’t trust his motives at all, he has undermined public health messaging all the way through this pandemic	2		Twitter for iPhone	MΣGΛ 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴‍☠️🏳️‍🌈 🇵🇸	mega_xtopher	en	1		42946	402	2752	382
%23pingdemic	1420407491037384704	Wed Jul 28 15:35:10 +0000 2021	BREAKING NEWS: Mysterious empty supermarket shelves problem is not caused by #pingdemic!  What could it be? Hmm.. 🤔	383		Twitter for iPad	Jim Cross	burnetbasher	en	84		12112	278	118872	342
%23pingdemic	1420407045891764224	Wed Jul 28 15:33:24 +0000 2021	With the so-called #pingdemic causing hundreds of thousands of people to self-isolate, the importance of having a safe and stable home cannot be underestimated. https://t.co/lOWHto3yo9	26		Twitter for Android	Sammy 💙	Sammycasey12	en	11		83262	237	41764	5001
%23pingdemic	1420406841838800896	Wed Jul 28 15:32:35 +0000 2021	#Brexit must share blame for #Empty #Supermarket shelves : #SupermarketShortages are being blamed on the '#pingdemic' - but Brexit must take its share of responsibility after 25,000 #LorryDrivers returned to the #EU: #EmptyShelves  https://t.co/3C5cMjE52t	18		Twitter Web App	#CoffeeDrinker #FBPE #BorisJohnsonIsaLiar	LondongradC	en	16		12159	8421	9744	8735
%23pingdemic	1420404928779063296	Wed Jul 28 15:24:59 +0000 2021	REPLY @ChrisMasonBBC It's staggering how so many in the media have just uncritically accepted the govt line that it's the #pingdemic.  I'm reminded of the story about people arguing that it's raining - a journalist must look outside to see who is telling the truth.  #PingdemicMyArse https://t.co/HEVmziWuhM	872		Twitter for iPhone	NancyHoliday	nancyholiday	en	6		201256	1798	197252	2376
%23pingdemic	1420404637631459328	Wed Jul 28 15:23:50 +0000 2021	With the so-called #pingdemic causing hundreds of thousands of people to self-isolate, the importance of having a safe and stable home cannot be underestimated. https://t.co/lOWHto3yo9	26		Twitter Web App	Leanna fairfax	FairfaxLeanna	en	11		3122	221	604	384
